,open,high,low,close,volume,BB-upper,BB-middle,BB-lower,ema5,ema20,sma50,sma200,sar,adx,macd,macdsignal,macdhist,mom,rsi,stoch_k,stoch_d,willr
0,1788.8900146484375,1867.2900390625,1788.8900146484375,1812.9000244140625,0,,,,,,,,,,,,,,,,,
1,1841.469970703125,1865.52001953125,1841.469970703125,1860.9599609375,0,,,,,,,,1788.8900146484375,,,,,,,,,
2,1840.3800048828125,1840.3800048828125,1771.6700439453125,1775.2900390625,0,,,,,,,,1865.52001953125,,,,,,,,,
3,1787.0799560546875,1798.219970703125,1751.6199951171875,1798.219970703125,0,,,,,,,,1865.52001953125,,,,,,,,,
4,1815.68994140625,1908.4599609375,1815.199951171875,1908.4599609375,0,1926.67827828219,1831.1659912109376,1735.6537041396853,1831.1659912109376,,,,1751.6199951171875,,,,,,,,,
5,1939.8199462890625,1939.8199462890625,1895.6500244140625,1895.9300537109373,0,1953.1672050162178,1847.7719970703124,1742.376789124407,1852.754012044271,,,,1751.6199951171875,,,,,,,,,
6,1844.469970703125,1888.8199462890625,1836.5799560546875,1888.8199462890625,0,1963.7648737234058,1853.343994140625,1742.9231145578442,1864.775990125868,,,,1759.1479931640624,,,,,,,,,
7,1886.72998046875,1886.72998046875,1788.3900146484375,1788.3900146484375,0,1959.2431874973684,1855.9639892578125,1752.6847910182566,1839.3139983000578,,,,1766.3748712890624,,,,,,,,,
8,1764.06005859375,1806.6300048828125,1764.06005859375,1804.97998046875,0,1957.6717540278714,1857.3159912109375,1756.9602283940035,1827.869325689622,,,,1939.8199462890625,,,,,,,38.573540491118855,59.379879814013414,
9,1838.1800537109373,1861.949951171875,1820.3599853515625,1858.8900146484373,0,1934.5085340093692,1847.402001953125,1760.2954698968806,1838.2095553425604,,,,1936.3047485351562,,,,,,,32.25790827006986,42.40137392724666,
10,1843.739990234375,1884.260009765625,1843.739990234375,1881.97998046875,0,1926.0303085386986,1844.6119873046875,1763.1936660706765,1852.7996970512902,,,,1932.859854736328,,,,,69.0799560546875,,57.25115985002299,42.6942028704039,
11,1924.56005859375,1931.75,1903.300048828125,1921.6400146484373,0,1949.3583650637481,1851.1760009765626,1752.993636889377,1875.7464695836725,,,,1764.06005859375,,,,,60.68005371093727,,80.81426195476156,56.774443358284806,
12,1934.780029296875,1966.75,1918.300048828125,1966.75,0,1996.7662697521305,1886.847998046875,1776.9297263416197,1906.0809797224483,,,,1767.413857421875,,,,,191.4599609375,,96.16284019633031,78.07608733370496,
13,1935.260009765625,1965.9100341796875,1935.260009765625,1959.0799560546875,0,2001.8974703259082,1917.6679931640624,1833.4385160022166,1923.7473051665281,,,,1775.387303125,,,,,160.8599853515625,,96.2438553869302,91.07365251267403,-3.565306452482346
14,1919.780029296875,1919.780029296875,1890.9000244140625,1909.8699951171875,0,1990.8206242513072,1927.8639892578126,1864.907354264318,1919.1215351500812,,,,1783.041811,,,,,1.4100341796875,57.79238640006498,82.84013273530438,91.74894277285499,-26.43982875089724
15,1916.22998046875,1916.22998046875,1873.7900390625,1890.6199951171875,0,1987.704057912255,1929.5919921875,1871.479926462745,1909.6210218057834,,,,1790.39013856,,,,,-5.310058593749773,55.92894701214054,55.541639880587724,78.20854266760746,-35.38790645418462
16,1851.3499755859373,1851.3499755859373,1817.800048828125,1817.800048828125,0,2016.523292174216,1908.8239990234374,1801.1247058726588,1879.0140308132306,,,,1797.4445330176,,,,,-71.0198974609375,49.43533378414774,23.95479268652021,54.11218843413746,-69.23718114217137
17,1812.9100341796875,1904.8499755859373,1812.9100341796875,1904.8499755859373,0,1987.6271980769775,1896.443994140625,1805.2607902042723,1887.6260124041328,,,,1804.216751696896,,,,,116.45996093749977,56.01043155826605,26.06532880241835,35.18725378984211,-30.5392679994894
