,open,high,low,close,volume,typical,intra diff,inter diff,derivative,1-direction,1-std_err,5-direction,5-std_err,20-direction,20-std_err
1429,5138.89990234375,5218.72998046875,5090.06982421875,5212.85986328125,0.0,5173.886555989583,1.4392177770142658,1.731610683139992,43.8175048828125,1.4639315629925882,33.22446313184607,0.0,0.0,0.0,0.0
1430,5228.31982421875,5240.89990234375,5196.5498046875,5196.93017578125,0.0,5211.4599609375,-0.600377358173387,-0.3055844184917914,-6.22735595703125,-1.4987291112679086,7.442798836711504,0.0,0.0,0.0,0.0
1431,5187.93017578125,5272.60986328125,5166.7900390625,5250.6298828125,0.0,5230.009928385417,1.208568830088544,1.0332966812119497,36.7398681640625,1.4498522433310033,26.881641373648947,0.0,0.0,0.0,0.0
1432,5264.5400390625,5291.3701171875,5186.47021484375,5201.490234375,0.0,5226.443522135417,-1.1976317820678557,-0.9358810187393811,-10.53118896484375,-1.536801527314608,17.892045826226518,0.0,0.0,0.0,0.0
1433,5209.47998046875,5303.77978515625,5201.47021484375,5296.009765625,0.0,5267.086588541667,1.661006194105079,1.8171625244117615,45.23736572265625,1.5073008340253908,27.8217428946591,0.0,0.0,0.0,0.0
1434,5271.6298828125,5307.56982421875,5256.4501953125,5291.52001953125,0.0,5285.180013020833,0.3773052577837329,-0.0847760161412797,13.8487548828125,0.7074347997733352,12.251328426266138,0.0,0.0,0.0,0.0
1435,5276.64013671875,5357.72998046875,5237.240234375,5344.919921875,0.0,5313.296712239583,1.2940011709555281,1.0091599794888508,40.6661376953125,1.4527929250224685,30.677297965982273,0.0,0.0,0.0,0.0
1436,5331.3798828125,5391.72021484375,5298.60986328125,5382.669921875,0.0,5357.666666666667,0.9620406009305532,0.7062781211277209,30.87255859375,1.4076760758952538,23.677355719489153,0.0,0.0,0.0,0.0
1437,5405.60986328125,5428.25,5385.0,5415.509765625,0.0,5409.586588541667,0.18314126609463963,0.6101032429378572,9.11871337890625,-0.9350251097370899,9.952826362453367,0.0,0.0,0.0,0.0
1438,5416.419921875,5506.25,5337.18994140625,5337.18994140625,0.0,5393.543294270833,-1.4627739653044292,-1.4462133318618653,-8.5787353515625,-1.5462161523168367,33.42817556700671,0.0,0.0,0.0,0.0
1439,5366.27978515625,5499.16015625,5366.27978515625,5468.47021484375,0.0,5444.63671875,1.9043067782296876,2.459726464277007,54.93145751953125,1.5132862796370063,35.745041400875046,0.0,0.0,0.0,0.0
1440,5471.7001953125,5481.9599609375,5417.52001953125,5468.669921875,0.0,5456.049967447917,-0.0553808383013378,0.003651972551810017,6.91864013671875,-1.435628079633171,14.928183000774116,0.0,0.0,0.0,0.0
1441,5436.72021484375,5455.1201171875,5387.2001953125,5399.10986328125,0.0,5413.81005859375,-0.6917838343016685,-1.271973982476172,-5.6138916015625,-1.5155279341596584,11.793270009739501,0.0,0.0,0.0,0.0
1442,5412.3701171875,5441.97998046875,5321.64013671875,5327.60009765625,0.0,5363.740071614583,-1.5662273217800586,-1.3244732453275312,-16.74627685546875,-1.5441110770468471,19.888486886788595,0.0,0.0,0.0,0.0
1443,5318.89013671875,5351.06982421875,5287.27001953125,5301.2099609375,0.0,5313.183268229167,-0.3324034775449788,-0.4953475530259808,1.34490966796875,-1.4854175065403004,12.617807938948838,0.0,0.0,0.0,0.0
1444,5319.8798828125,5358.419921875,5283.72998046875,5356.9501953125,0.0,5333.033365885417,0.6968261185702141,1.0514624922560611,23.23760986328125,1.3035320463865714,19.26236537481566,0.0,0.0,0.0,0.0
